"ArbstedKomm","Tid","sysselsatte"
"3032","2005",0
"3032","2006",0
"3032","2007",0
"3032","2008",0
"3032","2009",0
"3032","2010",0
"3032","2011",0
"3032","2012",0
"3032","2013",0
"3032","2014",0
"3032","2015",0
"3032","2016",0
"3032","2017",0
"3032","2018",0
"3032","2019",0
"3032","2020",1669
"3032","2021",1701
"3032","2022",1690
"3032","2023",1790
"3032","2024",0
"3033","2000",0
"3033","2001",0
"3033","2002",0
"3033","2003",0
"3033","2004",0
"3033","2005",0
"3033","2006",0
"3033","2007",0
"3033","2008",0
"3033","2009",0
"3033","2010",0
"3033","2011",0
"3033","2012",0
"3033","2013",0
"3033","2014",0
"3033","2015",0
"3033","2016",0
"3033","2017",0
"3033","2018",0
"3033","2019",0
"3033","2020",23627
"3033","2021",25674
"3033","2022",27941
"3033","2023",28526
"3033","2024",0
"3034","2000",0
"3034","2001",0
"3034","2002",0
"3034","2003",0
"3034","2004",0
"3034","2005",0
"3034","2006",0
"3034","2007",0
"3034","2008",0
"3034","2009",0
"3034","2010",0
"3034","2011",0
"3034","2012",0
"3034","2013",0
"3034","2014",0
"3034","2015",0
"3034","2016",0
"3034","2017",0
"3034","2018",0
"3034","2019",0
"3034","2020",6047
"3034","2021",6125
"3034","2022",6114
"3034","2023",6257
"3034","2024",0
"3035","2000",0
"3035","2001",0
"3035","2002",0
"3035","2003",0
"3035","2004",0
"3035","2005",0
"3035","2006",0
"3035","2007",0
"3035","2008",0
"3035","2009",0
"3035","2010",0
"3035","2011",0
"3035","2012",0
"3035","2013",0
"3035","2014",0
"3035","2015",0
"3035","2016",0
"3035","2017",0
"3035","2018",0
"3035","2019",0
"3035","2020",7115
"3035","2021",7298
"3035","2022",7364
"3035","2023",7381
"3035","2024",0
"3036","2000",0
"3036","2001",0
"3036","2002",0
"3036","2003",0
"3036","2004",0
"3036","2005",0
"3036","2006",0
"3036","2007",0
"3036","2008",0
"3036","2009",0
"3036","2010",0
"3036","2011",0
"3036","2012",0
"3036","2013",0
"3036","2014",0
"3036","2015",0
"3036","2016",0
"3036","2017",0
"3036","2018",0
"3036","2019",0
"3036","2020",3508
"3036","2021",3559
"3036","2022",3684
"3036","2023",3876
"3036","2024",0
"3037","2000",0
"3037","2001",0
"3037","2002",0
"3037","2003",0
"3037","2004",0
"3037","2005",0
"3037","2006",0
"3037","2007",0
"3037","2008",0
"3037","2009",0
"3037","2010",0
"3037","2011",0
"3037","2012",0
"3037","2013",0
"3037","2014",0
"3037","2015",0
"3037","2016",0
"3037","2017",0
"3037","2018",0
"3037","2019",0
"3037","2020",962
"3037","2021",973
"3037","2022",1020
"3037","2023",949
"3037","2024",0
"3038","2000",0
"3038","2001",0
"3038","2002",0
"3038","2003",0
"3038","2004",0
"3038","2005",0
"3038","2006",0
"3038","2007",0
"3038","2008",0
"3038","2009",0
"3038","2010",0
"3038","2011",0
"3038","2012",0
"3038","2013",0
"3038","2014",0
"3038","2015",0
"3038","2016",0
"3038","2017",0
"3038","2018",0
"3038","2019",0
"3038","2020",2277
"3038","2021",2408
"3038","2022",2396
"3038","2023",2478
"3038","2024",0
"3039","2000",0
"3039","2001",0
"3039","2002",0
"3039","2003",0
"3039","2004",0
"3039","2005",0
"3039","2006",0
"3039","2007",0
"3039","2008",0
"3039","2009",0
"3039","2010",0
"3039","2011",0
"3039","2012",0
"3039","2013",0
"3039","2014",0
"3039","2015",0
"3039","2016",0
"3039","2017",0
"3039","2018",0
"3039","2019",0
"3039","2020",500
"3039","2021",521
"3039","2022",565
"3039","2023",538
"3039","2024",0
"3040","2000",0
"3040","2001",0
"3040","2002",0
"3040","2003",0
"3040","2004",0
"3040","2005",0
"3040","2006",0
"3040","2007",0
"3040","2008",0
"3040","2009",0
"3040","2010",0
"3040","2011",0
"3040","2012",0
"3040","2013",0
"3040","2014",0
"3040","2015",0
"3040","2016",0
"3040","2017",0
"3040","2018",0
"3040","2019",0
"3040","2020",1441
"3040","2021",1499
"3040","2022",1485
"3040","2023",1496
"3040","2024",0
"3041","2000",0
"3041","2001",0
"3041","2002",0
"3041","2003",0
"3041","2004",0
"3041","2005",0
"3041","2006",0
"3041","2007",0
"3041","2008",0
"3041","2009",0
"3041","2010",0
"3041","2011",0
"3041","2012",0
"3041","2013",0
"3041","2014",0
"3041","2015",0
"3041","2016",0
"3041","2017",0
"3041","2018",0
"3041","2019",0
"3041","2020",2870
"3041","2021",2883
"3041","2022",2914
"3041","2023",2967
"3041","2024",0
"3042","2000",0
"3042","2001",0
"3042","2002",0
"3042","2003",0
"3042","2004",0
"3042","2005",0
"3042","2006",0
"3042","2007",0
"3042","2008",0
"3042","2009",0
"3042","2010",0
"3042","2011",0
"3042","2012",0
"3042","2013",0
"3042","2014",0
"3042","2015",0
"3042","2016",0
"3042","2017",0
"3042","2018",0
"3042","2019",0
"3042","2020",1167
"3042","2021",1263
"3042","2022",1291
"3042","2023",1313
"3042","2024",0
"3043","2000",0
"3043","2001",0
"3043","2002",0
"3043","2003",0
"3043","2004",0
"3043","2005",0
"3043","2006",0
"3043","2007",0
"3043","2008",0
"3043","2009",0
"3043","2010",0
"3043","2011",0
"3043","2012",0
"3043","2013",0
"3043","2014",0
"3043","2015",0
"3043","2016",0
"3043","2017",0
"3043","2018",0
"3043","2019",0
"3043","2020",2426
"3043","2021",2535
"3043","2022",2564
"3043","2023",2562
"3043","2024",0
"3044","2000",0
"3044","2001",0
"3044","2002",0
"3044","2003",0
"3044","2004",0
"3044","2005",0
"3044","2006",0
"3044","2007",0
"3044","2008",0
"3044","2009",0
"3044","2010",0
"3044","2011",0
"3044","2012",0
"3044","2013",0
"3044","2014",0
"3044","2015",0
"3044","2016",0
"3044","2017",0
"3044","2018",0
"3044","2019",0
"3044","2020",2253
"3044","2021",2316
"3044","2022",2285
"3044","2023",2279
"3044","2024",0
"3045","2000",0
"3045","2001",0
"3045","2002",0
"3045","2003",0
"3045","2004",0
"3045","2005",0
"3045","2006",0
"3045","2007",0
"3045","2008",0
"3045","2009",0
"3045","2010",0
"3045","2011",0
"3045","2012",0
"3045","2013",0
"3045","2014",0
"3045","2015",0
"3045","2016",0
"3045","2017",0
"3045","2018",0
"3045","2019",0
"3045","2020",1552
"3045","2021",1549
"3045","2022",1556
"3045","2023",1518
"3045","2024",0
"3046","2000",0
"3046","2001",0
"3046","2002",0
"3046","2003",0
"3046","2004",0
"3046","2005",0
"3046","2006",0
"3046","2007",0
"3046","2008",0
"3046","2009",0
"3046","2010",0
"3046","2011",0
"3046","2012",0
"3046","2013",0
"3046","2014",0
"3046","2015",0
"3046","2016",0
"3046","2017",0
"3046","2018",0
"3046","2019",0
"3046","2020",1075
"3046","2021",1129
"3046","2022",1133
"3046","2023",1173
"3046","2024",0
"3047","2000",0
"3047","2001",0
"3047","2002",0
"3047","2003",0
"3047","2004",0
"3047","2005",0
"3047","2006",0
"3047","2007",0
"3047","2008",0
"3047","2009",0
"3047","2010",0
"3047","2011",0
"3047","2012",0
"3047","2013",0
"3047","2014",0
"3047","2015",0
"3047","2016",0
"3047","2017",0
"3047","2018",0
"3047","2019",0
"3047","2020",5756
"3047","2021",5716
"3047","2022",5649
"3047","2023",5825
"3047","2024",0
"3048","2000",0
"3048","2001",0
"3048","2002",0
"3048","2003",0
"3048","2004",0
"3048","2005",0
"3048","2006",0
"3048","2007",0
"3048","2008",0
"3048","2009",0
"3048","2010",0
"3048","2011",0
"3048","2012",0
"3048","2013",0
"3048","2014",0
"3048","2015",0
"3048","2016",0
"3048","2017",0
"3048","2018",0
"3048","2019",0
"3048","2020",6405
"3048","2021",6796
"3048","2022",6909
"3048","2023",7022
"3048","2024",0
"3049","2000",0
"3049","2001",0
"3049","2002",0
"3049","2003",0
"3049","2004",0
"3049","2005",0
"3049","2006",0
"3049","2007",0
"3049","2008",0
"3049","2009",0
"3049","2010",0
"3049","2011",0
"3049","2012",0
"3049","2013",0
"3049","2014",0
"3049","2015",0
"3049","2016",0
"3049","2017",0
"3049","2018",0
"3049","2019",0
"3049","2020",13901
"3049","2021",14567
"3049","2022",15299
"3049","2023",15683
"3049","2024",0
"3050","2000",0
"3050","2001",0
"3050","2002",0
"3050","2003",0
"3050","2004",0
"3050","2005",0
"3050","2006",0
"3050","2007",0
"3050","2008",0
"3050","2009",0
"3050","2010",0
"3050","2011",0
"3050","2012",0
"3050","2013",0
"3050","2014",0
"3050","2015",0
"3050","2016",0
"3050","2017",0
"3050","2018",0
"3050","2019",0
"3050","2020",809
"3050","2021",869
"3050","2022",840
"3050","2023",832
"3050","2024",0
"3051","2000",0
"3051","2001",0
"3051","2002",0
"3051","2003",0
"3051","2004",0
"3051","2005",0
"3051","2006",0
"3051","2007",0
"3051","2008",0
"3051","2009",0
"3051","2010",0
"3051","2011",0
"3051","2012",0
"3051","2013",0
"3051","2014",0
"3051","2015",0
"3051","2016",0
"3051","2017",0
"3051","2018",0
"3051","2019",0
"3051","2020",604
"3051","2021",660
"3051","2022",667
"3051","2023",651
"3051","2024",0
"3052","2000",0
"3052","2001",0
"3052","2002",0
"3052","2003",0
"3052","2004",0
"3052","2005",0
"3052","2006",0
"3052","2007",0
"3052","2008",0
"3052","2009",0
"3052","2010",0
"3052","2011",0
"3052","2012",0
"3052","2013",0
"3052","2014",0
"3052","2015",0
"3052","2016",0
"3052","2017",0
"3052","2018",0
"3052","2019",0
"3052","2020",1312
"3052","2021",1331
"3052","2022",1303
"3052","2023",1294
"3052","2024",0
"3053","2000",0
"3053","2001",0
"3053","2002",0
"3053","2003",0
"3053","2004",0
"3053","2005",0
"3053","2006",0
"3053","2007",0
"3053","2008",0
"3053","2009",0
"3053","2010",0
"3053","2011",0
"3053","2012",0
"3053","2013",0
"3053","2014",0
"3053","2015",0
"3053","2016",0
"3053","2017",0
"3053","2018",0
"3053","2019",0
"3053","2020",2271
"3053","2021",2217
"3053","2022",2176
"3053","2023",2193
"3053","2024",0
"3054","2000",0
"3054","2001",0
"3054","2002",0
"3054","2003",0
"3054","2004",0
"3054","2005",0
"3054","2006",0
"3054","2007",0
"3054","2008",0
"3054","2009",0
"3054","2010",0
"3054","2011",0
"3054","2012",0
"3054","2013",0
"3054","2014",0
"3054","2015",0
"3054","2016",0
"3054","2017",0
"3054","2018",0
"3054","2019",0
"3054","2020",2137
"3054","2021",2148
"3054","2022",2184
"3054","2023",2184
"3054","2024",0
"0101","2000",11898
"0101","2001",12041
"0101","2002",12210
"0101","2003",12017
"0101","2004",11524
"0101","2005",11693
"0101","2006",12172
"0101","2007",12534
"0101","2008",12554
"0101","2009",12436
"0101","2010",12523
"0101","2011",12732
"0101","2012",12593
"0101","2013",12631
"0101","2014",12842
"0101","2015",12335
"0101","2016",12468
"0101","2017",12702
"0101","2018",12752
"0101","2019",12677
"0101","2020",0
"0101","2021",0
"0101","2022",0
"0101","2023",0
"0101","2024",0
"0104","2000",13733
"0104","2001",13863
"0104","2002",14034
"0104","2003",13966
"0104","2004",13870
"0104","2005",14016
"0104","2006",14676
"0104","2007",14948
"0104","2008",15155
"0104","2009",14228
"0104","2010",14502
"0104","2011",14516
"0104","2012",13934
"0104","2013",13889
"0104","2014",14071
"0104","2015",13246
"0104","2016",13574
"0104","2017",13902
"0104","2018",13895
"0104","2019",13784
"0104","2020",0
"0104","2021",0
"0104","2022",0
"0104","2023",0
"0104","2024",0
"0105","2000",21345
"0105","2001",21599
"0105","2002",21984
"0105","2003",21409
"0105","2004",21559
"0105","2005",21593
"0105","2006",22486
"0105","2007",23490
"0105","2008",23626
"0105","2009",22693
"0105","2010",22937
"0105","2011",23137
"0105","2012",23095
"0105","2013",23388
"0105","2014",23625
"0105","2015",26769
"0105","2016",27365
"0105","2017",27472
"0105","2018",28126
"0105","2019",28388
"0105","2020",0
"0105","2021",0
"0105","2022",0
"0105","2023",0
"0105","2024",0
"0106","2000",32685
"0106","2001",33011
"0106","2002",33548
"0106","2003",33013
"0106","2004",32724
"0106","2005",32554
"0106","2006",33912
"0106","2007",34993
"0106","2008",35232
"0106","2009",34344
"0106","2010",34355
"0106","2011",34851
"0106","2012",35665
"0106","2013",35494
"0106","2014",35431
"0106","2015",31737
"0106","2016",32000
"0106","2017",32489
"0106","2018",32351
"0106","2019",32543
"0106","2020",0
"0106","2021",0
"0106","2022",0
"0106","2023",0
"0106","2024",0
"0111","2000",865
"0111","2001",859
"0111","2002",918
"0111","2003",973
"0111","2004",1004
"0111","2005",1022
"0111","2006",1088
"0111","2007",1131
"0111","2008",1202
"0111","2009",1208
"0111","2010",1196
"0111","2011",1233
"0111","2012",1222
"0111","2013",1235
"0111","2014",1207
"0111","2015",1224
"0111","2016",1271
"0111","2017",1263
"0111","2018",1256
"0111","2019",1245
"0111","2020",0
"0111","2021",0
"0111","2022",0
"0111","2023",0
"0111","2024",0
"0118","2000",391
"0118","2001",372
"0118","2002",378
"0118","2003",361
"0118","2004",344
"0118","2005",370
"0118","2006",367
"0118","2007",367
"0118","2008",377
"0118","2009",358
"0118","2010",356
"0118","2011",360
"0118","2012",355
"0118","2013",367
"0118","2014",380
"0118","2015",364
"0118","2016",357
"0118","2017",350
"0118","2018",325
"0118","2019",320
"0118","2020",0
"0118","2021",0
"0118","2022",0
"0118","2023",0
"0118","2024",0
"0119","2000",1243
"0119","2001",1205
"0119","2002",1220
"0119","2003",1208
"0119","2004",1209
"0119","2005",1245
"0119","2006",1311
"0119","2007",1285
"0119","2008",1306
"0119","2009",1179
"0119","2010",1182
"0119","2011",1208
"0119","2012",1205
"0119","2013",1214
"0119","2014",1221
"0119","2015",1179
"0119","2016",1197
"0119","2017",1215
"0119","2018",1220
"0119","2019",1195
"0119","2020",0
"0119","2021",0
"0119","2022",0
"0119","2023",0
"0119","2024",0
"0121","2000",153
"0121","2001",161
"0121","2002",161
"0121","2003",164
"0121","2004",175
"0121","2005",177
"0121","2006",194
"0121","2007",203
"0121","2008",232
"0121","2009",216
"0121","2010",212
"0121","2011",220
"0121","2012",218
"0121","2013",219
"0121","2014",235
"0121","2015",239
"0121","2016",238
"0121","2017",247
"0121","2018",254
"0121","2019",261
"0121","2020",0
"0121","2021",0
"0121","2022",0
"0121","2023",0
"0121","2024",0
"0122","2000",1277
"0122","2001",1336
"0122","2002",1323
"0122","2003",1383
"0122","2004",1360
"0122","2005",1355
"0122","2006",1447
"0122","2007",1470
"0122","2008",1499
"0122","2009",1543
"0122","2010",1589
"0122","2011",1481
"0122","2012",1520
"0122","2013",1544
"0122","2014",1557
"0122","2015",1546
"0122","2016",1591
"0122","2017",1693
"0122","2018",1783
"0122","2019",1761
"0122","2020",0
"0122","2021",0
"0122","2022",0
"0122","2023",0
"0122","2024",0
"0123","2000",1558
"0123","2001",1589
"0123","2002",1627
"0123","2003",1641
"0123","2004",1662
"0123","2005",1711
"0123","2006",1903
"0123","2007",1983
"0123","2008",2091
"0123","2009",2163
"0123","2010",2162
"0123","2011",2148
"0123","2012",2190
"0123","2013",2072
"0123","2014",1946
"0123","2015",1968
"0123","2016",1968
"0123","2017",2002
"0123","2018",2021
"0123","2019",2066
"0123","2020",0
"0123","2021",0
"0123","2022",0
"0123","2023",0
"0123","2024",0
"0124","2000",5627
"0124","2001",5800
"0124","2002",5710
"0124","2003",5555
"0124","2004",5574
"0124","2005",5696
"0124","2006",5652
"0124","2007",5747
"0124","2008",6026
"0124","2009",5780
"0124","2010",5730
"0124","2011",5849
"0124","2012",5765
"0124","2013",5851
"0124","2014",5931
"0124","2015",5594
"0124","2016",5648
"0124","2017",5659
"0124","2018",5775
"0124","2019",5845
"0124","2020",0
"0124","2021",0
"0124","2022",0
"0124","2023",0
"0124","2024",0
"0125","2000",4478
"0125","2001",4476
"0125","2002",4410
"0125","2003",4592
"0125","2004",4670
"0125","2005",4671
"0125","2006",4871
"0125","2007",5057
"0125","2008",5150
"0125","2009",5004
"0125","2010",5003
"0125","2011",4851
"0125","2012",4750
"0125","2013",4863
"0125","2014",4857
"0125","2015",4828
"0125","2016",4791
"0125","2017",4901
"0125","2018",4843
"0125","2019",4811
"0125","2020",0
"0125","2021",0
"0125","2022",0
"0125","2023",0
"0125","2024",0
"0127","2000",782
"0127","2001",798
"0127","2002",782
"0127","2003",860
"0127","2004",918
"0127","2005",932
"0127","2006",952
"0127","2007",908
"0127","2008",957
"0127","2009",1028
"0127","2010",1059
"0127","2011",1044
"0127","2012",1014
"0127","2013",976
"0127","2014",974
"0127","2015",973
"0127","2016",997
"0127","2017",957
"0127","2018",989
"0127","2019",998
"0127","2020",0
"0127","2021",0
"0127","2022",0
"0127","2023",0
"0127","2024",0
"0128","2000",3004
"0128","2001",3009
"0128","2002",2988
"0128","2003",2922
"0128","2004",3140
"0128","2005",3080
"0128","2006",3159
"0128","2007",3326
"0128","2008",3336
"0128","2009",3374
"0128","2010",3399
"0128","2011",3494
"0128","2012",3331
"0128","2013",3369
"0128","2014",3426
"0128","2015",3008
"0128","2016",3040
"0128","2017",3212
"0128","2018",3227
"0128","2019",3322
"0128","2020",0
"0128","2021",0
"0128","2022",0
"0128","2023",0
"0128","2024",0
"0135","2000",1925
"0135","2001",1998
"0135","2002",2044
"0135","2003",2094
"0135","2004",2173
"0135","2005",2248
"0135","2006",2370
"0135","2007",2516
"0135","2008",2510
"0135","2009",2489
"0135","2010",2620
"0135","2011",2711
"0135","2012",2785
"0135","2013",2729
"0135","2014",2747
"0135","2015",2849
"0135","2016",2932
"0135","2017",3060
"0135","2018",3216
"0135","2019",3251
"0135","2020",0
"0135","2021",0
"0135","2022",0
"0135","2023",0
"0135","2024",0
"0136","2000",5218
"0136","2001",5398
"0136","2002",4719
"0136","2003",4789
"0136","2004",4834
"0136","2005",4976
"0136","2006",5018
"0136","2007",5532
"0136","2008",5684
"0136","2009",5872
"0136","2010",5851
"0136","2011",5944
"0136","2012",6043
"0136","2013",5985
"0136","2014",6176
"0136","2015",6072
"0136","2016",5766
"0136","2017",5851
"0136","2018",6183
"0136","2019",6279
"0136","2020",0
"0136","2021",0
"0136","2022",0
"0136","2023",0
"0136","2024",0
"0137","2000",1058
"0137","2001",1101
"0137","2002",1150
"0137","2003",1059
"0137","2004",1028
"0137","2005",1021
"0137","2006",1057
"0137","2007",1142
"0137","2008",1231
"0137","2009",1276
"0137","2010",1319
"0137","2011",1316
"0137","2012",1289
"0137","2013",1338
"0137","2014",1308
"0137","2015",1328
"0137","2016",1411
"0137","2017",1356
"0137","2018",1359
"0137","2019",1460
"0137","2020",0
"0137","2021",0
"0137","2022",0
"0137","2023",0
"0137","2024",0
"0138","2000",880
"0138","2001",1004
"0138","2002",885
"0138","2003",955
"0138","2004",987
"0138","2005",1029
"0138","2006",1063
"0138","2007",1061
"0138","2008",1085
"0138","2009",1086
"0138","2010",1095
"0138","2011",1115
"0138","2012",1177
"0138","2013",1126
"0138","2014",1191
"0138","2015",1222
"0138","2016",1236
"0138","2017",1223
"0138","2018",1213
"0138","2019",1249
"0138","2020",0
"0138","2021",0
"0138","2022",0
"0138","2023",0
"0138","2024",0
"0211","2000",3788
"0211","2001",3786
"0211","2002",3724
"0211","2003",4108
"0211","2004",4408
"0211","2005",4649
"0211","2006",4900
"0211","2007",5150
"0211","2008",5405
"0211","2009",5601
"0211","2010",5926
"0211","2011",6187
"0211","2012",6269
"0211","2013",6784
"0211","2014",6991
"0211","2015",7061
"0211","2016",7648
"0211","2017",7798
"0211","2018",7868
"0211","2019",7840
"0211","2020",0
"0211","2021",0
"0211","2022",0
"0211","2023",0
"0211","2024",0
"0213","2000",10967
"0213","2001",11048
"0213","2002",11152
"0213","2003",11063
"0213","2004",11552
"0213","2005",11720
"0213","2006",12304
"0213","2007",12717
"0213","2008",13238
"0213","2009",13023
"0213","2010",13212
"0213","2011",13506
"0213","2012",13785
"0213","2013",13954
"0213","2014",14294
"0213","2015",14678
"0213","2016",14770
"0213","2017",15065
"0213","2018",15534
"0213","2019",15572
"0213","2020",0
"0213","2021",0
"0213","2022",0
"0213","2023",0
"0213","2024",0
"0214","2000",6608
"0214","2001",6654
"0214","2002",6843
"0214","2003",7027
"0214","2004",6716
"0214","2005",7079
"0214","2006",7280
"0214","2007",7837
"0214","2008",7568
"0214","2009",7755
"0214","2010",7721
"0214","2011",7949
"0214","2012",8253
"0214","2013",8726
"0214","2014",8644
"0214","2015",8604
"0214","2016",9225
"0214","2017",9476
"0214","2018",10030
"0214","2019",10460
"0214","2020",0
"0214","2021",0
"0214","2022",0
"0214","2023",0
"0214","2024",0
"0215","2000",3632
"0215","2001",3585
"0215","2002",3696
"0215","2003",3685
"0215","2004",3663
"0215","2005",3770
"0215","2006",3920
"0215","2007",4264
"0215","2008",4365
"0215","2009",4342
"0215","2010",4155
"0215","2011",4166
"0215","2012",4389
"0215","2013",4410
"0215","2014",4551
"0215","2015",4539
"0215","2016",4644
"0215","2017",4577
"0215","2018",4605
"0215","2019",4531
"0215","2020",0
"0215","2021",0
"0215","2022",0
"0215","2023",0
"0215","2024",0
"0216","2000",3798
"0216","2001",3854
"0216","2002",3731
"0216","2003",3957
"0216","2004",4072
"0216","2005",4179
"0216","2006",4292
"0216","2007",4272
"0216","2008",4316
"0216","2009",4324
"0216","2010",4199
"0216","2011",4317
"0216","2012",4420
"0216","2013",4502
"0216","2014",4709
"0216","2015",4794
"0216","2016",4839
"0216","2017",4947
"0216","2018",4956
"0216","2019",5032
"0216","2020",0
"0216","2021",0
"0216","2022",0
"0216","2023",0
"0216","2024",0
